state,lg,ward,state_code,lg_code,ward_code,pu_code,code,location,ward_des,lg_des
EDO,15,04,12,15,04,002,12/15/04/002,"SILUKO,  SILUKO G/S",Siluko,Ovia South-West
EDO,15,04,12,15,04,003,12/15/04/003,"SILUKO,  SILUKO POSTAL AGENCY",Siluko,Ovia South-West
EDO,15,04,12,15,04,004,12/15/04/004,"ABIEYI, ABIEYI PRIMARY/SCHOOL  I",Siluko,Ovia South-West
EDO,15,04,12,15,04,005,12/15/04/005,"ABIEYI , ABIEYI PRIMARY SCHOOL   II",Siluko,Ovia South-West
EDO,15,04,12,15,04,006,12/15/04/006,"IGUAGBADO,  AGBADO P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,007,12/15/04/007,"MADAGBAYO,  OMOZAYE P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,008,12/15/04/008,"EJIDE WATER SIDE,  DAUYOMO P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,009,12/15/04/009,"GBELEMOTEN INLAND,  DOMINJU P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,010,12/15/04/010,"IJAW-OKOMU,  EJOR P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,011,12/15/04/011,"SAFAROGBO,  OHA P/SCHOOL",Siluko,Ovia South-West
EDO,15,04,12,15,04,012,12/15/04/012,GBELEBU- GBELEBU P/SCHOOL,Siluko,Ovia South-West
EDO,15,04,12,15,04,013,12/15/04/013,OPEN SPACE -MADAGBAYO HEALTH CENTER,Siluko,Ovia South-West
EDO,15,04,12,15,04,014,12/15/04/014,"OPEN SPACE NEAR MILLICENT PRIMARY SCHOOL, MARINDOTI-GBELEMOTEN",Siluko,Ovia South-West
EDO,15,04,12,15,04,015,12/15/04/015,OPEN SPACE OKOMU IJAW COMMUNITY,Siluko,Ovia South-West
EDO,15,04,12,15,04,016,12/15/04/016,"COMMUNITY SECONDARY SCHOOL, SAFAROGBO",Siluko,Ovia South-West
EDO,15,04,12,15,04,017,12/15/04/017,GBELEBU SECONDARY SCH.,Siluko,Ovia South-West
EDO,15,04,12,15,04,000,12/15/04/000,12/15/04/000,Siluko,Ovia South-West
EDO,15,05,12,15,05,001,12/15/05/001,"UDO,  UDO MATERNITY   I",Udo,Ovia South-West
EDO,15,05,12,15,05,002,12/15/05/002,"UDO,  UDO MATERNITY   II",Udo,Ovia South-West
EDO,15,05,12,15,05,003,12/15/05/003,"UDO, UDO GRAMMAR SCHOOL",Udo,Ovia South-West
EDO,15,05,12,15,05,004,12/15/05/004,"UDO,  EZOTI P/SCHOOL  I",Udo,Ovia South-West
EDO,15,05,12,15,05,005,12/15/05/005,"UDO,  EZOTI P/SCHOOL   II",Udo,Ovia South-West
EDO,15,05,12,15,05,006,12/15/05/006,"UDO , EZOTI P/SCHOOL   III",Udo,Ovia South-West
EDO,15,05,12,15,05,007,12/15/05/007,"UDO,  COURT HALL",Udo,Ovia South-West
EDO,15,05,12,15,05,008,12/15/05/008,"UDO,  UDO P/SCHOOL (IGBESAMWAN)  I",Udo,Ovia South-West
EDO,15,05,12,15,05,009,12/15/05/009,"UDO,  UDO P/SCHOOL (IGBESAMWAN)  II",Udo,Ovia South-West
EDO,15,05,12,15,05,010,12/15/05/010,"IGUAFOLE,  OVONRAMWEN P/SCHOOL",Udo,Ovia South-West
EDO,15,05,12,15,05,011,12/15/05/011,"IGUEZE,  IGUEZE VILLAGE",Udo,Ovia South-West
EDO,15,05,12,15,05,012,12/15/05/012,"URHEZEN,  OGBOE P/SCHOOL",Udo,Ovia South-West
EDO,15,05,12,15,05,013,12/15/05/013,"OKOMU , OKOMU P/SCHOOL",Udo,Ovia South-West
EDO,15,05,12,15,05,014,12/15/05/014,"IKOKA-ETETE,  EGHOSA P/SCHOOL",Udo,Ovia South-West
EDO,15,05,12,15,05,015,12/15/05/015,"IGUOWAN,  IGUOWAN VILLAGE",Udo,Ovia South-West
EDO,15,05,12,15,05,016,12/15/05/016,"OPEN SPACE BESIDE MOJO COUNTRY HOME, UDO",Udo,Ovia South-West
EDO,15,05,12,15,05,017,12/15/05/017,OPEN SPACE BY INNE QUATERS AND ARAGUN JUNCTION UDO,Udo,Ovia South-West
EDO,15,05,12,15,05,018,12/15/05/018,OPEN SPACE BY FORESTRY ROAD JUNCTION  OPP. UDO PARK UDO,Udo,Ovia South-West
EDO,15,05,12,15,05,019,12/15/05/019,OPEN SPACE BY  4 JUNCTION AT OGBE CENTRAL UDO,Udo,Ovia South-West
EDO,15,05,12,15,05,020,12/15/05/020,OPEN SPACE BY OPENER STREET JUCTION UDO,Udo,Ovia South-West
EDO,15,05,12,15,05,021,12/15/05/021,UDO TOWNHALL,Udo,Ovia South-West
EDO,15,05,12,15,05,022,12/15/05/022,UNIVERSITY OF BENIN TEACHING HOSPITAL UDO,Udo,Ovia South-West
EDO,15,05,12,15,05,023,12/15/05/023,OPEN SPACE -UDO NEW MARKET,Udo,Ovia South-West
EDO,15,05,12,15,05,024,12/15/05/024,"OKOMU STAFF SCHOOL, OKOMU",Udo,Ovia South-West
EDO,15,05,12,15,05,025,12/15/05/025,MAIROGHIONBA P/SCH.,Udo,Ovia South-West
EDO,15,05,12,15,05,026,12/15/05/026,OPEN SPACE BY AT&P MARKET,Udo,Ovia South-West
EDO,15,05,12,15,05,000,12/15/05/000,12/15/05/000,Udo,Ovia South-West
EDO,15,06,12,15,06,001,12/15/06/001,"IGUOKOLO/IKPOBA,  AKUGBE P/SCHOOL",Ora,Ovia South-West
EDO,15,06,12,15,06,002,12/15/06/002,"ORA,  OZOLUA P/SCHOOL",Ora,Ovia South-West
EDO,15,06,12,15,06,003,12/15/06/003,AMIEGHOMWAN VILLAGE,Ora,Ovia South-West
EDO,15,06,12,15,06,004,12/15/06/004,"IGUORIAKHI UP HILL,  ORIAKHI P/SCHO0L",Ora,Ovia South-West
EDO,15,06,12,15,06,005,12/15/06/005,"OSSE,  OSSE RIVER PRIMARY SCHOOL",Ora,Ovia South-West
EDO,15,06,12,15,06,006,12/15/06/006,"IGUORIAKHI WATERSIDE, OR IAKHI P/SCHOOL)",Ora,Ovia South-West
EDO,15,06,12,15,06,007,12/15/06/007,OBARENREN PRIMARY SCHOOL,Ora,Ovia South-West
EDO,15,06,12,15,06,008,12/15/06/008,ORA TOWN HALL,Ora,Ovia South-West
EDO,15,06,12,15,06,009,12/15/06/009,AMIEGHOMWAN VILLAGE TOWN HALL,Ora,Ovia South-West
EDO,15,06,12,15,06,010,12/15/06/010,"OBA OVONRAMWEN GRAMMAR SCHOOL, IGUORIAKHI",Ora,Ovia South-West
EDO,15,06,12,15,06,011,12/15/06/011,"OSSE,OSSE TOWN HALL",Ora,Ovia South-West
EDO,15,06,12,15,06,012,12/15/06/012,HEALTH POST IGUORIAKHI WATERSIDE,Ora,Ovia South-West
EDO,15,06,12,15,06,000,12/15/06/000,12/15/06/000,Ora,Ovia South-West
EDO,15,07,12,15,07,001,12/15/07/001,"USEN , OSASEYI P/SCHOOL  I",Usen,Ovia South-West
EDO,15,07,12,15,07,002,12/15/07/002,"USEN , OSASEYI P/SCHOOL   II",Usen,Ovia South-West
EDO,15,07,12,15,07,003,12/15/07/003,"USEN , ELAWURE G/S",Usen,Ovia South-West
EDO,15,07,12,15,07,004,12/15/07/004,"USEN,  OGIDIGBO QUARTERS",Usen,Ovia South-West
EDO,15,07,12,15,07,005,12/15/07/005,"OKORO  I,  OKORO PRIMARY SCHOOL",Usen,Ovia South-West
EDO,15,07,12,15,07,006,12/15/07/006,"ULURIN,  OBAKPOLOR P/SCHOOL  I",Usen,Ovia South-West
EDO,15,07,12,15,07,007,12/15/07/007,"ULURIN,  OBAKPOLOR P/SCHOOL   II",Usen,Ovia South-West
EDO,15,07,12,15,07,008,12/15/07/008,"OGUNMWENYI,  OMOZOGIE P/SCHOOL",Usen,Ovia South-West
EDO,15,07,12,15,07,009,12/15/07/009,"USEN,  ATAMABALE P/SCHOOL",Usen,Ovia South-West
EDO,15,07,12,15,07,010,12/15/07/010,"OKPA,  AZAGBA P/SCHOOL",Usen,Ovia South-West
EDO,15,07,12,15,07,011,12/15/07/011,"ADEYANBA,  ADEYANBA VILLAGE",Usen,Ovia South-West
EDO,15,07,12,15,07,012,12/15/07/012,USEN GENERAL HOSPITAL,Usen,Ovia South-West
EDO,15,07,12,15,07,013,12/15/07/013,"OPEN SPACE, MARKET SQUARE,USEN",Usen,Ovia South-West
EDO,15,07,12,15,07,014,12/15/07/014,"OPEN SPACE -EDO STATE POLYTECHNIC USEN,",Usen,Ovia South-West
EDO,15,07,12,15,07,015,12/15/07/015,HEALTH CENTER (USEN POLYTECHNIC),Usen,Ovia South-West
EDO,15,07,12,15,07,016,12/15/07/016,OPEN SPACE YOUTH CENTER BY AKURE JUNCTION,Usen,Ovia South-West
EDO,15,07,12,15,07,017,12/15/07/017,"OPEN SPACE,  MKT SQUARE, OGIDIGBO QTRS",Usen,Ovia South-West
EDO,15,07,12,15,07,018,12/15/07/018,OPEN SPACE ULURIN HEALTH CENTRE,Usen,Ovia South-West
EDO,15,07,12,15,07,019,12/15/07/019,OPEN SPACE OPPOSITE AJEGULE CENTRAL MOSQUE,Usen,Ovia South-West
EDO,15,07,12,15,07,020,12/15/07/020,"OPEN SPACE OKEDE STREET JUNCTION,USEN",Usen,Ovia South-West
EDO,15,07,12,15,07,000,12/15/07/000,12/15/07/000,Usen,Ovia South-West
EDO,15,08,12,15,08,001,12/15/08/001,"UGBOGUI , ULAH P/SCHOOL",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,002,12/15/08/002,"UGBOGUI , IGBINOBA,  P/SCHOOL I",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,003,12/15/08/003,"UGBOGUI, IGBINOBA, P/SCHOOL   II",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,004,12/15/08/004,"UGBOGUI,  IGBINOBA,  P/SCHOOL  III",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,005,12/15/08/005,"EVBONOGBON,  EVBONOGBON PRIMARY SCHOOL",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,006,12/15/08/006,"IKOKA  I,  ESIGIE P/SCHOOL  I",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,007,12/15/08/007,"IKOKA  II , ESIGIE P/SCHOOL (ADEBAYO)  II",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,008,12/15/08/008,"AGBONBAYEMWEN,  AKENZUA P/SCH00L",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,009,12/15/08/009,"IGUOBANOR,  IGUOBANOR VILLAGE",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,010,12/15/08/010,"ADEN, ADEN RIVER P/SCHOOL",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,011,12/15/08/011,"IGBOBOR,  ABESI P/SCHOOL",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,012,12/15/08/012,"OKPONHA , OKPONHA P/SCHOOL",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,013,12/15/08/013,OFUMWENGBE TOWN (OFUMWENGBE),Ugbogui,Ovia South-West
EDO,15,08,12,15,08,014,12/15/08/014,UGBOGUI SECONDARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,015,12/15/08/015,OPEN SPACE IGBINOBA MARKET SQUARE,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,016,12/15/08/016,IGBINOBA COMMUNITY TOWN HALL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,017,12/15/08/017,UGBOGUI PRIMARY HEALTH CENTER,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,018,12/15/08/018,AIBANGBEE PRIMARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,019,12/15/08/019,OPEN SPACE EVBONOGBON MARKET SQUARE,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,020,12/15/08/020,EVBONOGBON HEALTH CENTER,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,021,12/15/08/021,EVBONOGBON SECONDARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,022,12/15/08/022,"OPEN SPACE, GEORGIO ROCKS BY HARVEY JUNCTION",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,023,12/15/08/023,MAKPORO PRIMARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,024,12/15/08/024,OPEN SPACE BY POLICE STATION JUNCTION EVBONOGBON,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,025,12/15/08/025,"OPEN SPACE LIFE SPRING JUNCTION, EVBONOGBON",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,026,12/15/08/026,RAZAK PRIMARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,027,12/15/08/027,IKOHA PRIMARY HEALTH CENTER,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,028,12/15/08/028,PRIMARY HEALTH CENTER IKOHA11 (ADEBAYO),Ugbogui,Ovia South-West
EDO,15,08,12,15,08,029,12/15/08/029,OPEN SPACE IGBOBOR JUNCTION,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,030,12/15/08/030,"OPEN SPACE, BESIDE OKPONHA PRY SCH, ALONG USEN EXPRESS",Ugbogui,Ovia South-West
EDO,15,08,12,15,08,031,12/15/08/031,OFUMWENGBE PRIMARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,032,12/15/08/032,OPEN SPACE IMUETIYAN STREET OFF OFUMWENGBE PRIMARY SCHOOL,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,033,12/15/08/033,COMPREHENSIVE PRIMARY HEALTH CENTER OFUMWENGBE,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,034,12/15/08/034,OFUMWENGBE PRIMARY HEALTH CENTER,Ugbogui,Ovia South-West
EDO,15,08,12,15,08,000,12/15/08/000,12/15/08/000,Ugbogui,Ovia South-West
EDO,15,09,12,15,09,001,12/15/09/001,"AJAKURAMA,  AJAKURAMA P/SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,002,12/15/09/002,"ABERE,  ABERE PRIMARY SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,003,12/15/09/003,"ITAGBENE,  ITAGBENE PRIMARY SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,004,12/15/09/004,"OFUNAMA,  EGBEMA P/SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,005,12/15/09/005,"BINIDODOGHA, BINIDODOGHA PRIMARY SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,006,12/15/09/006,"GBELUKANGA,  GBELUKANGA P/SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,007,12/15/09/007,"GBEOBA,  GBEOBA PRIMARY SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,008,12/15/09/008,"TORUKUBU , TORUKUBU PRIMARY SCHOOL",Ofunama,Ovia South-West
EDO,15,09,12,15,09,009,12/15/09/009,"OPEN SPACE BY MARKET SQUARE, AJAKURAMA",Ofunama,Ovia South-West
EDO,15,09,12,15,09,010,12/15/09/010,AJAKURAMA SENIOR SECONDARY SCHOOL,Ofunama,Ovia South-West
EDO,15,09,12,15,09,011,12/15/09/011,"COMMUNITY TOWN HALL, ABERE",Ofunama,Ovia South-West
EDO,15,09,12,15,09,012,12/15/09/012,"AJATITON PRIMARY SCHOOL, ITAGBENE",Ofunama,Ovia South-West
EDO,15,09,12,15,09,013,12/15/09/013,"OPEN SPACE NEAR HEALTH CENTER, EGBEMA",Ofunama,Ovia South-West
EDO,15,09,12,15,09,014,12/15/09/014,"EGBEMA SECONDARY SCHOOL, OFUNAMA",Ofunama,Ovia South-West
EDO,15,09,12,15,09,015,12/15/09/015,"OLD COMMUNITY TOWN HALL, GBELUKANGA",Ofunama,Ovia South-West
EDO,15,09,12,15,09,016,12/15/09/016,"OPEN SPACE, NEAR HEALTH POST, GBEOBA",Ofunama,Ovia South-West
EDO,15,09,12,15,09,000,12/15/09/000,12/15/09/000,Ofunama,Ovia South-West
EDO,15,10,12,15,10,001,12/15/10/001,"UGBO,  OVIA PRIMARY SCHOOL",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,002,12/15/10/002,AIGUOBASIMWINOTOR(AIGUOBASIMWINOTOR  VILLAGE),Nikorogha,Ovia South-West
EDO,15,10,12,15,10,003,12/15/10/003,"NIKOROGHA,  OLODIAMA P/SCHOOL",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,004,12/15/10/004,"ASAMARA, IGBINOBA P/SCHOOL",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,005,12/15/10/005,"AWORI,  AWORI VILLAGE",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,006,12/15/10/006,"JAMAGIE,  OGONDI P/SCHOOL",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,007,12/15/10/007,"AJEFIE , AJEFIE P/SCHOOL",Nikorogha,Ovia South-West
EDO,15,10,12,15,10,008,12/15/10/008,INIKOROGHA SECONDARY SCHOOL,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,009,12/15/10/009,INIKOROGHA MOTOR PARKOPEN SPACE,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,010,12/15/10/010,OPEN SPACE BY AT&P YARD,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,011,12/15/10/011,OPEN SPACE ASMARA HASSAN,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,012,12/15/10/012,OPEN SPACE JAMAGIE-TORLOFA,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,013,12/15/10/013,OPEN SPACE JAMAGIE TOWN HALL,Nikorogha,Ovia South-West
EDO,15,10,12,15,10,000,12/15/10/000,12/15/10/000,Nikorogha,Ovia South-West
EDO,16,01,12,16,01,001,12/16/01/001,"INST. OF PHY EDUCATION, AFUZE I",Emai I,Owan East
EDO,16,01,12,16,01,002,12/16/01/002,"INST. OF PHY EDUCATION, AFUZE  II",Emai I,Owan East
EDO,16,01,12,16,01,003,12/16/01/003,"SPACE BY MOTOR PARK, AFUZE",Emai I,Owan East
EDO,16,01,12,16,01,004,12/16/01/004,"SPACE BY I.P.E. HOSTEL, AFUZE",Emai I,Owan East
EDO,16,01,12,16,01,005,12/16/01/005,"MATERNITY CENTRE, AFUZE I",Emai I,Owan East
EDO,16,01,12,16,01,006,12/16/01/006,"MATERNITY CENTRE, AFUZE  II",Emai I,Owan East
EDO,16,01,12,16,01,007,12/16/01/007,"PUB. FIELD GALLARY,  AFUZE",Emai I,Owan East
EDO,16,01,12,16,01,008,12/16/01/008,"OHOBO PRIMARY SCHOOL,  AFUZE  I",Emai I,Owan East
EDO,16,01,12,16,01,009,12/16/01/009,"OHOBO PRIMARY SCHOOL,  AFUZE    II",Emai I,Owan East
EDO,16,01,12,16,01,010,12/16/01/010,"SPACE BY SMALL MARKET,  AFUZE",Emai I,Owan East
EDO,16,01,12,16,01,011,12/16/01/011,"OPPOSITE PALACE GROUND,  AFUZE",Emai I,Owan East
EDO,16,01,12,16,01,012,12/16/01/012,"EMAI PRIMARY SCHOOL,  AFUZE I",Emai I,Owan East
EDO,16,01,12,16,01,013,12/16/01/013,"EMAI PRIMARY SCHOOL,  AFUZE  II",Emai I,Owan East
EDO,16,01,12,16,01,014,12/16/01/014,OPEN SPACE OPPPOSITE POLICE STATION,Emai I,Owan East
EDO,16,01,12,16,01,015,12/16/01/015,OPEN SPACE BY MAIN MARKET AFUZE,Emai I,Owan East
EDO,16,01,12,16,01,016,12/16/01/016,OPEN SPACE REFERRAL MEDICAL CENTRE AFUZE,Emai I,Owan East
EDO,16,01,12,16,01,017,12/16/01/017,OPEN SPACE GENERAL HOSPITAL AFUZE,Emai I,Owan East
EDO,16,01,12,16,01,018,12/16/01/018,OPEN SPACE BY SMALL MARKET AFUZE II,Emai I,Owan East
EDO,16,01,12,16,01,019,12/16/01/019,MAGISTRATE COURT PREMISES AFUZE,Emai I,Owan East
EDO,16,01,12,16,01,020,12/16/01/020,EMAI  PRIMARY SCHOOL AFUZE III,Emai I,Owan East
EDO,16,01,12,16,01,021,12/16/01/021,EMAI PRIMARY SCHOOL AFUZE IV,Emai I,Owan East
EDO,16,01,12,16,01,000,12/16/01/000,12/16/01/000,Emai I,Owan East
EDO,16,02,12,16,02,001,12/16/02/001,"OWNU PRIMARY SCHOOL,  OVBIOMU   I",Emai Ii,Owan East
EDO,16,02,12,16,02,002,12/16/02/002,"OWNU PRIMARY SCHOOL,  OVBIOMU   II",Emai Ii,Owan East
EDO,16,02,12,16,02,003,12/16/02/003,"IGBIRA CAMP,  OJAVUN",Emai Ii,Owan East
EDO,16,02,12,16,02,004,12/16/02/004,"EGHU PRIMARY SCHOOL,  OJAVUN   I",Emai Ii,Owan East
EDO,16,02,12,16,02,005,12/16/02/005,"EGHU PRIMARY SCHOOL,  OJAVUN   II",Emai Ii,Owan East
EDO,16,02,12,16,02,006,12/16/02/006,"OKPOKHOMI PRIMARY SCHOOL,  OJAVUN  I",Emai Ii,Owan East
EDO,16,02,12,16,02,007,12/16/02/007,"OKPOKHOMI PRIMARY SCHOOL,  OJAVUN   II",Emai Ii,Owan East
EDO,16,02,12,16,02,008,12/16/02/008,"OGUTE PRIMARY SCHOOL,  OGUTE  I",Emai Ii,Owan East
EDO,16,02,12,16,02,009,12/16/02/009,"OGUTE PRIMARY SCHOOL,  OGUTE  II",Emai Ii,Owan East
EDO,16,02,12,16,02,010,12/16/02/010,"OBADA PRIMARY SCHOOL,  EVBIAMEN  I",Emai Ii,Owan East
EDO,16,02,12,16,02,011,12/16/02/011,"OBADA PRIMARY SCHOOL,  EVBIAMEN  II",Emai Ii,Owan East
EDO,16,02,12,16,02,012,12/16/02/012,"ST. JAMES ORA SCHOOL,  UAHOMI       I",Emai Ii,Owan East
EDO,16,02,12,16,02,013,12/16/02/013,"ST. JAMES ORA SCHOOL,  UAHOMI     II",Emai Ii,Owan East
EDO,16,02,12,16,02,014,12/16/02/014,"ETEYE PRIMARY SCHOOL,  ETEYE",Emai Ii,Owan East
EDO,16,02,12,16,02,015,12/16/02/015,"OVBIOMU TOWN HALL,OVBIOMU",Emai Ii,Owan East
EDO,16,02,12,16,02,016,12/16/02/016,"OVBIOMU MATERNITY CENTRE,OVBIOMU",Emai Ii,Owan East
EDO,16,02,12,16,02,017,12/16/02/017,OKPOKHOMI PRIMARY SCHOOL OJAVUN III,Emai Ii,Owan East
EDO,16,02,12,16,02,018,12/16/02/018,OKPOKHOMI MATERNITY CENTRE,Emai Ii,Owan East
EDO,16,02,12,16,02,019,12/16/02/019,OGUTE MATERNITY CENTRE OGUTE,Emai Ii,Owan East
EDO,16,02,12,16,02,020,12/16/02/020,ETEYE PRIMARY SCHOOL ETEYE II,Emai Ii,Owan East
EDO,16,02,12,16,02,000,12/16/02/000,12/16/02/000,Emai Ii,Owan East
EDO,16,03,12,16,03,001,12/16/03/001,"IVBIEVE PRIMARY SCHOOL,  IHIEVBE     I",Ihievbe I,Owan East
EDO,16,03,12,16,03,002,12/16/03/002,"IVBIEVE PRIMARY SCHOOL,  IHIEVBE     II",Ihievbe I,Owan East
EDO,16,03,12,16,03,003,12/16/03/003,"NEAR MOTOR GARAGE,  IHIEVBE",Ihievbe I,Owan East
EDO,16,03,12,16,03,004,12/16/03/004,"OBOH INTN SCHOOL,  IHIEVBE",Ihievbe I,Owan East
EDO,16,03,12,16,03,005,12/16/03/005,"MATERNITY CENTRE,  IHIEVBE",Ihievbe I,Owan East
EDO,16,03,12,16,03,006,12/16/03/006,"SPACE BY CUSTOMARY COURT,  IHIEVBE  I",Ihievbe I,Owan East
EDO,16,03,12,16,03,007,12/16/03/007,"SPACE BY CUSTOMARY COURT,  IHIEVBE   II",Ihievbe I,Owan East
EDO,16,03,12,16,03,008,12/16/03/008,"MARKET SQUARE IVBIORE,  OGHA",Ihievbe I,Owan East
EDO,16,03,12,16,03,009,12/16/03/009,"CUSTOMARY COURT,  EDON ROAD",Ihievbe I,Owan East
EDO,16,03,12,16,03,010,12/16/03/010,"OBOKHUODUMA PRIMARY SCHOOL,  IHIEVBE",Ihievbe I,Owan East
EDO,16,03,12,16,03,011,12/16/03/011,"EMABUN IGBIRA CAMP,  IHIEVBE",Ihievbe I,Owan East
EDO,16,03,12,16,03,012,12/16/03/012,IVBIEVE PRIMARY SCHOOL IHIEVBE III,Ihievbe I,Owan East
EDO,16,03,12,16,03,013,12/16/03/013,IVBIEVE PRIMARY SCHOOL IHIEVBE  IV,Ihievbe I,Owan East
EDO,16,03,12,16,03,014,12/16/03/014,NEAR MOTOR GARAGE IHIEVBE II,Ihievbe I,Owan East
EDO,16,03,12,16,03,015,12/16/03/015,OBOH INTERNATIONAL SCHOOL IHIEVBE II,Ihievbe I,Owan East
EDO,16,03,12,16,03,016,12/16/03/016,CUSTOMARY COURT EDON ROAD II,Ihievbe I,Owan East
EDO,16,03,12,16,03,017,12/16/03/017,OBOKHUODUMA PRIMARY SCHOOL IHIEVBE II,Ihievbe I,Owan East
EDO,16,03,12,16,03,000,12/16/03/000,12/16/03/000,Ihievbe I,Owan East
EDO,16,04,12,16,04,001,12/16/04/001,"OTUAJABOR PRIMARY SCHOOL,  OTUA  I",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,002,12/16/04/002,"OTUAJABOR PRIMARY SCHOOL,  OTUA   II",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,003,12/16/04/003,"OTUAJABOR PRIMARY SCHOOL,  OTUA    III",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,004,12/16/04/004,"EKHUEYE PRIMARY SCHOOL,  EKHUEYE  I",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,005,12/16/04/005,"EKHUEYE PRIMARY SCHOOL,  EKHUEYE   II",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,006,12/16/04/006,"OSAMARAN P/SCHOO,  OKHUAME   I",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,007,12/16/04/007,"OSAMARAN P/SCHOOL,  OKHUAME    II",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,008,12/16/04/008,"OSAMARAN FIELD,  OKHUAME",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,009,12/16/04/009,"PRIMARY SCHOOL,  OGBEN  I",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,010,12/16/04/010,"PRIMARY SCHOOL,  OGBEN   II",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,011,12/16/04/011,"IGBIRA CAMP ALONG IGARA RD.,  OGBON  I",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,012,12/16/04/012,"IGBIRA CAMP ALONG IGARA RD.,  OGBON   II",Ihievbe Ii,Owan East
EDO,16,04,12,16,04,013,12/16/04/013,HEALTH CENTRE OKHUAME IHIEVBE,Ihievbe Ii,Owan East
EDO,16,04,12,16,04,000,12/16/04/000,12/16/04/000,Ihievbe Ii,Owan East
EDO,16,05,12,16,05,001,12/16/05/001,"ODION PRIMARY SCHOOL,  UOKHA  I",Uokha/Ake,Owan East
EDO,16,05,12,16,05,002,12/16/05/002,"ODION PRIMARY SCHOOL,  UOKHA  II",Uokha/Ake,Owan East
EDO,16,05,12,16,05,003,12/16/05/003,"UOKHA MATERNITY (FIELD), UOKHA",Uokha/Ake,Owan East
EDO,16,05,12,16,05,004,12/16/05/004,"SPACE NEAR Y. MATERNITY,  UOKHA",Uokha/Ake,Owan East
EDO,16,05,12,16,05,005,12/16/05/005,"EWEKA PRIMARY SCHOOL,  UOKHA  I",Uokha/Ake,Owan East
